DateTime	MicCal
2021-09-30 00:00:00	0.00116765638306538
2022-01-10 00:00:00	0.00116765638306538
2022-01-25 00:00:00	0.00119679645108862
2022-02-11 00:00:00	0.000469647398859153
2022-08-26 00:00:00	0.000779426743223012
2022-11-28 00:00:00	0.000868134627143646
2023-06-15 00:00:00	0.000903845579324779
2024-01-21 00:00:00	0.00107101828430002
